mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_max_iter,param_learning_rate_init,param_learning_rate,param_hidden_layer_sizes,param_alpha,params,split0_test_neg_mean_absolute_percentage_error,split1_test_neg_mean_absolute_percentage_error,split2_test_neg_mean_absolute_percentage_error,mean_test_neg_mean_absolute_percentage_error,std_test_neg_mean_absolute_percentage_error,rank_test_neg_mean_absolute_percentage_error,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2
90755.14170964558,25259.165023432513,5.784177382787068,0.3675230494307539,0.001,1000,0.1,invscaling,"(100, 200)",0.001,"{'tol': 0.001, 'max_iter': 1000, 'learning_rate_init': 0.1, 'learning_rate': 'invscaling', 'hidden_layer_sizes': (100, 200), 'alpha': 0.001}",-0.4035166547005882,-0.40695136609247146,-0.38322650333228137,-0.39789817470844707,0.010468771539330094,3,0.48005937930094134,0.4814920160886189,0.47437148720109246,0.4786409608635509,0.003075106074828588,3
113108.98079609871,20042.968978961875,5.31568710009257,0.1011283865932277,0.001,1000,0.1,adaptive,"(100, 200)",0.0001,"{'tol': 0.001, 'max_iter': 1000, 'learning_rate_init': 0.1, 'learning_rate': 'adaptive', 'hidden_layer_sizes': (100, 200), 'alpha': 0.0001}",-0.351635036636049,-0.3661475042321694,-0.36660289693834874,-0.36146181260218907,0.0069510665870181915,2,0.6786585146078172,0.6298095306236187,0.667619598556469,0.658695881262635,0.020916984435737494,1
82318.63497138023,34336.88458112017,5.142096439997355,0.17105704325101365,0.01,1000,0.1,adaptive,"(100, 200)",0.0001,"{'tol': 0.01, 'max_iter': 1000, 'learning_rate_init': 0.1, 'learning_rate': 'adaptive', 'hidden_layer_sizes': (100, 200), 'alpha': 0.0001}",-0.36041960880241536,-0.3733954356683289,-0.3134843893644396,-0.3490998112783947,0.025735018027262784,1,0.5977715570662009,0.6267443878492304,0.6843515668822604,0.6362891705992305,0.03598473457125735,2
41457.66966128349,2226.940070856113,5.033280769983928,0.04188249691642319,0.1,1000,0.1,invscaling,"(100, 100)",0.001,"{'tol': 0.1, 'max_iter': 1000, 'learning_rate_init': 0.1, 'learning_rate': 'invscaling', 'hidden_layer_sizes': (100, 100), 'alpha': 0.001}",-0.4038530459462263,-0.3924721327278528,-0.42716421406762,-0.4078297975805663,0.014439437710478337,4,0.4906532916123585,0.46739770410325243,0.45698504136309537,0.47167867902623545,0.014074393496231814,4
78481.76087379456,14550.339393286451,4.9029468695322675,0.21173294686371014,0.01,1000,0.1,invscaling,"(100, 100, 100)",0.001,"{'tol': 0.01, 'max_iter': 1000, 'learning_rate_init': 0.1, 'learning_rate': 'invscaling', 'hidden_layer_sizes': (100, 100, 100), 'alpha': 0.001}",-0.6290148278878195,-0.39935805154986015,-0.38144700128588976,-0.4699399602411898,0.1127203370233434,5,-0.0006033975846151396,0.48359584551855384,0.48196502334620406,0.32165249042671423,0.22787029631454428,5
